nom,coordonnees,num_insee
Saint-Aubin-Celloville,Point(1.158888888 49.363888888),76558
Saint-Aubin-de-Crétot,Point(0.638611111 49.569166666),76559
Saint-Aubin-Épinay,Point(1.177777777 49.422222222),76560
Saint-Aubin-lès-Elbeuf,Point(1.011111111 49.300277777),76561
Saint-Aubin-le-Cauf,Point(1.18 49.868888888),76562
Saint-Aubin-Routot,Point(0.325833333 49.523055555),76563
Saint-Aubin-sur-Mer (Seine-Maritime),Point(0.874444444 49.889444444),76564
Saint-Aubin-sur-Scie,Point(1.070277777 49.871388888),76565
Sainte-Austreberthe (Seine-Maritime),Point(0.974444444 49.597777777),76566
Sainte-Beuve-en-Rivière,Point(1.528611111 49.761944444),76567
Saint-Clair-sur-les-Monts,Point(0.785833333 49.606944444),76568
Sainte-Colombe (Seine-Maritime),Point(0.759444444 49.8),76569
Saint-Crespin (Seine-Maritime),Point(1.111388888 49.782777777),76570
Sainte-Croix-sur-Buchy,Point(1.350277777 49.564444444),76571
Saint-Denis-d'Aclon,Point(0.953888888 49.866388888),76572
Saint-Denis-le-Thiboult,Point(1.363055555 49.459444444),76573
Saint-Denis-sur-Scie,Point(1.094166666 49.704722222),76574
Saint-Étienne-du-Rouvray,Point(1.104166666 49.377777777),76575
Saint-Eustache-la-Forêt,Point(0.450833333 49.551944444),76576
Sainte-Foy (Seine-Maritime),Point(1.135277777 49.795555555),76577
Sainte-Geneviève (Seine-Maritime),Point(1.434444444 49.653611111),76578
Saint-Georges-sur-Fontaine,Point(1.179444444 49.543611111),76580
Saint-Germain-des-Essourts,Point(1.319722222 49.538611111),76581
Saint-Germain-d'Étables,Point(1.166944444 49.839166666),76582
Saint-Germain-sous-Cailly,Point(1.205833333 49.578888888),76583
Saint-Germain-sur-Eaulne,Point(1.506111111 49.765555555),76584
Saint-Gilles-de-Crétot,Point(0.644444444 49.558333333),76585
Saint-Gilles-de-la-Neuville,Point(0.375833333 49.574722222),76586
Sainte-Hélène-Bondeville,Point(0.459166666 49.774444444),76587
Saint-Hellier,Point(1.190555555 49.731388888),76588
Saint-Honoré (Seine-Maritime),Point(1.156388888 49.784166666),76589
Saint-Jacques-d'Aliermont,Point(1.258055555 49.848611111),76590
Saint-Jacques-sur-Darnétal,Point(1.203055555 49.440277777),76591
Saint-Jean-de-Folleville,Point(0.505555555 49.523888888),76592
Saint-Jean-de-la-Neuville,Point(0.42 49.574444444),76593
Saint-Jean-du-Cardonnay,Point(1.009166666 49.506111111),76594
Saint-Jouin-Bruneval,Point(0.162777777 49.643333333),76595
Saint-Laurent-de-Brèvedent,Point(0.256388888 49.526111111),76596
Saint-Laurent-en-Caux,Point(0.880555555 49.751111111),76597
Saint-Léger-aux-Bois (Seine-Maritime),Point(1.610833333 49.833888888),76598
Saint-Léger-du-Bourg-Denis,Point(1.150555555 49.434444444),76599
Saint-Léonard (Seine-Maritime),Point(0.358333333 49.741944444),76600
Saint-Maclou-de-Folleville,Point(1.106666666 49.680555555),76602
Saint-Maclou-la-Brière,Point(0.466388888 49.654722222),76603
Saint-Mards,Point(1.011944444 49.760277777),76604
Sainte-Marguerite-sur-Mer,Point(0.947222222 49.907222222),76605
Morienne,Point(1.709722222 49.781944444),76606
Sainte-Marguerite-sur-Duclair,Point(0.843055555 49.509166666),76608
Sainte-Marie-au-Bosc,Point(0.201666666 49.664166666),76609
Sainte-Marie-des-Champs,Point(0.778888888 49.623611111),76610
Saint-Martin-aux-Arbres,Point(0.893333333 49.649166666),76611
Saint-Martin-au-Bosc,Point(1.660555555 49.831666666),76612
Saint-Martin-aux-Buneaux,Point(0.5525 49.825277777),76613
Saint-Martin-de-Boscherville,Point(0.961944444 49.443611111),76614
Saint-Martin-du-Bec,Point(0.21 49.602222222),76615
Saint-Martin-du-Manoir,Point(0.238055555 49.532222222),76616
Saint-Martin-du-Vivier,Point(1.164166666 49.468888888),76617
Petit-Caux,Point(1.2225 49.957777777),76618
Saint-Martin-le-Gaillard,Point(1.370555555 49.978333333),76619
Saint-Martin-l'Hortier,Point(1.4075 49.743055555),76620
Saint-Martin-Osmonville,Point(1.299444444 49.639444444),76621
Saint-Maurice-d'Ételan,Point(0.612222222 49.459444444),76622
Saint-Michel-d'Halescourt,Point(1.666666666 49.608333333),76623
Saint-Nicolas-d'Aliermont,Point(1.220277777 49.879444444),76624
Saint-Nicolas-de-la-Haie,Point(0.622777777 49.556111111),76626
Saint-Nicolas-de-la-Taille,Point(0.473888888 49.511111111),76627
Saint-Ouen-du-Breuil,Point(1.009444444 49.638611111),76628
Saint-Ouen-le-Mauger,Point(0.961388888 49.758611111),76629
Saint-Ouen-sous-Bailly,Point(1.2975 49.904444444),76630
Saint-Paër,Point(0.879166666 49.516666666),76631
Saint-Pierre-Bénouville,Point(0.970833333 49.740555555),76632
Saint-Pierre-de-Manneville,Point(0.931666666 49.3925),76634
Saint-Pierre-des-Jonquières,Point(1.452222222 49.851388888),76635
Saint-Pierre-de-Varengeville,Point(0.932777777 49.501666666),76636
Saint-Pierre-en-Port,Point(0.496111111 49.806388888),76637
Saint-Pierre-en-Val,Point(1.446944444 50.021388888),76638
Saint-Pierre-lès-Elbeuf,Point(1.040555555 49.2775),76640
Saint-Pierre-le-Vieux (Seine-Maritime),Point(0.8725 49.850277777),76641
Saint-Pierre-le-Viger,Point(0.849444444 49.823333333),76642
Saint-Rémy-Boscrocourt,Point(1.395 50.009166666),76644
Saint-Riquier-en-Rivière,Point(1.559722222 49.890277777),76645
Saint-Riquier-ès-Plains,Point(0.666388888 49.823611111),76646
Saint-Romain-de-Colbosc,Point(0.356944444 49.531388888),76647
Saint-Saëns (Seine-Maritime),Point(1.283055555 49.672222222),76648
Saint-Saire,Point(1.492777777 49.693888888),76649
Saint-Sauveur-d'Émalleville,Point(0.303333333 49.613611111),76650
Saint-Sylvain (Seine-Maritime),Point(0.672777777 49.845555555),76651
Saint-Vaast-d'Équiqueville,Point(1.265555555 49.8175),76652
Saint-Vaast-Dieppedalle,Point(0.7225 49.755),76653
Saint-Vaast-du-Val,Point(1.010277777 49.689166666),76654
Saint-Valery-en-Caux,Point(0.706944444 49.863055555),76655
Saint-Victor-l'Abbaye,Point(1.120277777 49.673888888),76656
Saint-Vigor-d'Ymonville,Point(0.360833333 49.495277777),76657
Saint-Vincent-Cramesnil,Point(0.361666666 49.504166666),76658
Sandouville,Point(0.318888888 49.496944444),76660
Sassetot-le-Malgardé,Point(0.889444444 49.771666666),76662
Sassetot-le-Mauconduit,Point(0.528333333 49.803611111),76663
Sasseville,Point(0.681388888 49.788055555),76664
Sauchay,Point(1.201666666 49.9225),76665
Saumont-la-Poterie,Point(1.6175 49.578055555),76666
Sauqueville,Point(1.07 49.855833333),76667
Saussay (Seine-Maritime),Point(0.939444444 49.635),76668
Sausseuzemare-en-Caux,Point(0.349444444 49.669444444),76669
Senneville-sur-Fécamp,Point(0.416388888 49.7725),76670
Sept-Meules,Point(1.419722222 49.953333333),76671
Serqueux (Seine-Maritime),Point(1.538055555 49.631666666),76672
Servaville-Salmonville,Point(1.271388888 49.476388888),76673
Sierville,Point(1.036111111 49.589722222),76675
Sigy-en-Bray,Point(1.490555555 49.546388888),76676
Smermesnil,Point(1.472777777 49.841666666),76677
Sommery,Point(1.44 49.634444444),76678
Sommesnil,Point(0.672777777 49.711388888),76679
Sorquainville,Point(0.550555555 49.705277777),76680
Sotteville-lès-Rouen,Point(1.089166666 49.408611111),76681
Sotteville-sous-le-Val,Point(1.125 49.320555555),76682
Sotteville-sur-Mer,Point(0.830277777 49.881388888),76683
Tancarville,Point(0.453611111 49.486944444),76684
Thérouldeville,Point(0.523333333 49.758611111),76685
Theuville-aux-Maillots,Point(0.543888888 49.765277777),76686
Thiergeville,Point(0.494444444 49.719722222),76688
Thiétreville,Point(0.514166666 49.716111111),76689
Thil-Manneville,Point(0.993055555 49.840277777),76690
Le Thil-Riberpré,Point(1.578888888 49.643333333),76691
Thiouville,Point(0.618888888 49.693611111),76692
Le Tilleul,Point(0.205277777 49.682222222),76693
Tocqueville-en-Caux,Point(0.908333333 49.781388888),76694
Tocqueville-les-Murs,Point(0.504166666 49.665833333),76695
Torcy-le-Grand (Seine-Maritime),Point(1.175277777 49.799444444),76697
Torcy-le-Petit (Seine-Maritime),Point(1.173055555 49.813333333),76698
Le Torp-Mesnil,Point(0.8975 49.718055555),76699
Tôtes,Point(1.046944444 49.678611111),76700
Touffreville-la-Corbeline,Point(0.763055555 49.581111111),76702
Touffreville-sur-Eu,Point(1.325555555 50.001666666),76703
Tourville-la-Rivière,Point(1.105277777 49.328611111),76705
Tourville-les-Ifs,Point(0.400555555 49.714444444),76706
Tourville-sur-Arques,Point(1.101388888 49.858333333),76707
Toussaint (Seine-Maritime),Point(0.423055555 49.737777777),76708
Le Trait,Point(0.805277777 49.488055555),76709
Trémauville,Point(0.521666666 49.665277777),76710
Le Tréport,Point(1.371111111 50.060555555),76711
La Trinité-du-Mont,Point(0.555833333 49.543888888),76712
Les Trois-Pierres,Point(0.415833333 49.546944444),76714
Trouville (Seine-Maritime),Point(0.600555555 49.573888888),76715
Turretot,Point(0.227222222 49.6075),76716
Val-de-la-Haye,Point(1.001944444 49.377777777),76717
Valliquerville,Point(0.689444444 49.613611111),76718
Valmont (Seine-Maritime),Point(0.513611111 49.743055555),76719
Varengeville-sur-Mer,Point(0.994722222 49.905833333),76720
Varneville-Bretteville,Point(1.045277777 49.652222222),76721
Vassonville,Point(1.092777777 49.694722222),76723
Vatierville,Point(1.5225 49.791111111),76724
Vattetot-sous-Beaumont,Point(0.446388888 49.625277777),76725
Vattetot-sur-Mer,Point(0.280277777 49.726944444),76726
Vatteville-la-Rue,Point(0.68333 49.5),76727
Vatteville-la-Rue,Point(0.684722222 49.490277777),76727
La Vaupalière,Point(0.995 49.487777777),76728
Veauville-lès-Quelles,Point(0.705833333 49.739166666),76730
Vénestanville,Point(0.903888888 49.794722222),76731
Butot-Vénesville,Point(0.588055555 49.814444444),76732
Ventes-Saint-Rémy,Point(1.304722222 49.71),76733
Vergetot,Point(0.279166666 49.618611111),76734
Veules-les-Roses,Point(0.799444444 49.873611111),76735
Veulettes-sur-Mer,Point(0.596111111 49.847222222),76736
Vibeuf,Point(0.904722222 49.693055555),76737
Vieux-Manoir,Point(1.297777777 49.566944444),76738
Vieux-Rouen-sur-Bresle,Point(1.720277777 49.833888888),76739
La Vieux-Rue,Point(1.248333333 49.492777777),76740
Villainville,Point(0.241944444 49.660555555),76741
Villers-Écalles,Point(0.919166666 49.538611111),76743
Villers-sous-Foucarmont,Point(1.563333333 49.838055555),76744
Villy-sur-Yères,Point(1.450277777 49.9425),76745
Vinnemerville,Point(0.555833333 49.806111111),76746
Virville,Point(0.354722222 49.591666666),76747
Vittefleur,Point(0.6375 49.818611111),76748
Wanchy-Capval,Point(1.3575 49.856944444),76749
Yainville,Point(0.83 49.4525),76750
Yébleron,Point(0.536666666 49.632777777),76751
Yerville,Point(0.896111111 49.668333333),76752
Ymare,Point(1.175555555 49.349166666),76753
Yport,Point(0.313055555 49.737777777),76754
Ypreville-Biville,Point(0.533333333 49.693888888),76755
Yquebeuf,Point(1.255277777 49.5975),76756
Yvecrique,Point(0.81 49.687222222),76757
Yvetot,Point(0.753055555 49.616944444),76758
Yville-sur-Seine,Point(0.878888888 49.400277777),76759
Achères-la-Forêt,Point(2.565 48.345555555),77001
Amillis,Point(3.128611111 48.741111111),77002
Amponville,Point(2.529722222 48.278888888),77003
Andrezel,Point(2.813333333 48.611111111),77004
Annet-sur-Marne,Point(2.719166666 48.925555555),77005
Arbonne-la-Forêt,Point(2.565 48.413333333),77006
Argentières,Point(2.867777777 48.653611111),77007
Armentières-en-Brie,Point(3.022222222 48.978888888),77008
Arville (Seine-et-Marne),Point(2.548055555 48.188333333),77009
Aubepierre-Ozouer-le-Repos,Point(2.886944444 48.631388888),77010
Aubepierre,Point(2.8872 48.631),77010
Aufferville,Point(2.609166666 48.215),77011
Augers-en-Brie,Point(3.357222222 48.680277777),77012
Aulnoy,Point(3.095833333 48.840833333),77013
Avon (Seine-et-Marne),Point(2.725 48.408888888),77014
Baby (Seine-et-Marne),Point(3.342222222 48.396666666),77015
Bagneaux-sur-Loing,Point(2.705 48.231388888),77016
Bailly-Romainvilliers,Point(2.823055555 48.846944444),77018
Balloy,Point(3.1475 48.398055555),77019
Bannost-Villegagnon,Point(3.191666666 48.678333333),77020
Bannost,Point(3.192 48.6783),77020
Barbey,Point(3.054722222 48.365833333),77021
Barbizon,Point(2.605 48.445833333),77022
Barcy,Point(2.881388888 49.018333333),77023
Bassevelle,Point(3.276111111 48.924722222),77024
Bazoches-lès-Bray,Point(3.188611111 48.399166666),77025
Beauchery-Saint-Martin,Point(3.402777777 48.615277777),77026
Beaumont-du-Gâtinais,Point(2.476944444 48.138055555),77027
Beauvoir (Seine-et-Marne),Point(2.864444444 48.644722222),77029
Bellot (Seine-et-Marne),Point(3.318333333 48.856666666),77030
Bernay-Vilbert,Point(2.937777777 48.675833333),77031
Beton-Bazoches,Point(3.244166666 48.701388888),77032
Bezalles,Point(3.242777777 48.678333333),77033
Blandy (Seine-et-Marne),Point(2.781944444 48.566111111),77034
Blennes,Point(3.023611111 48.257777777),77035
Boisdon,Point(3.224722222 48.685),77036
Bois-le-Roi (Seine-et-Marne),Point(2.697222222 48.473611111),77037
Boissettes,Point(2.608611111 48.520277777),77038
Boissise-la-Bertrand,Point(2.589166666 48.5275),77039
Boissise-le-Roi,Point(2.574166666 48.525555555),77040
Boissy-aux-Cailles,Point(2.503333333 48.319444444),77041
Boissy-le-Châtel,Point(3.136388888 48.822222222),77042
Boitron (Seine-et-Marne),Point(3.260277777 48.8975),77043
Bombon,Point(2.859166666 48.571666666),77044
Bougligny,Point(2.657222222 48.195277777),77045
Boulancourt,Point(2.4375 48.258611111),77046
Bouleurs,Point(2.906388888 48.881111111),77047
Bourron-Marlotte,Point(2.707777777 48.341111111),77048
Boutigny (Seine-et-Marne),Point(2.928611111 48.920277777),77049
Bransles,Point(2.834722222 48.151944444),77050
Bray-sur-Seine,Point(3.238888888 48.414722222),77051
Bréau,Point(2.878055555 48.561666666),77052
Brie-Comte-Robert,Point(2.611111111 48.6925),77053
La Brosse-Montceaux,Point(3.019166666 48.344722222),77054
Brou-sur-Chantereine,Point(2.629444444 48.8825),77055
Burcy (Seine-et-Marne),Point(2.521944444 48.239166666),77056
Bussières (Seine-et-Marne),Point(3.236111111 48.923055555),77057
Bussy-Saint-Georges,Point(2.697777777 48.841666666),77058
Bussy-Saint-Martin,Point(2.690277777 48.849166666),77059
Buthiers (Seine-et-Marne),Point(2.430555555 48.287222222),77060
Cannes-Écluse,Point(2.988333333 48.364444444),77061
Carnetin,Point(2.705 48.900555555),77062
La Celle-sur-Morin,Point(2.965833333 48.806388888),77063
Cély,Point(2.531666666 48.459166666),77065
Cerneux,Point(3.344166666 48.693611111),77066
Cesson,Point(2.601111111 48.565833333),77067
Cessoy-en-Montois,Point(3.146388888 48.504722222),77068
Chailly-en-Bière,Point(2.6075 48.467222222),77069
Chailly-en-Brie,Point(3.123055555 48.790277777),77070
Chaintreaux,Point(2.819444444 48.199722222),77071
Chalautre-la-Grande,Point(3.459166666 48.541944444),77072
Chalautre-la-Petite,Point(3.311666666 48.529166666),77073
Chalautre-la-Reposte,Point(3.0923 48.4807),77074
Chalifert,Point(2.773055555 48.888611111),77075
Chalmaison,Point(3.25 48.480833333),77076
Chambry (Seine-et-Marne),Point(2.894722222 48.998611111),77077
Chamigny,Point(3.151388888 48.973611111),77078
Champagne-sur-Seine,Point(2.801111111 48.397222222),77079
Champcenest,Point(3.281944444 48.669722222),77080
Champdeuil,Point(2.730555555 48.620555555),77081
Champeaux (Seine-et-Marne),Point(2.807222222 48.585),77082
Champs-sur-Marne,Point(2.601944444 48.852777777),77083
Changis-sur-Marne,Point(3.018611111 48.957777777),77084
Chanteloup-en-Brie,Point(2.739166666 48.855),77085
La Chapelle-Gauthier (Seine-et-Marne),Point(2.899166666 48.549722222),77086
La Chapelle-Iger,Point(2.988333333 48.653055555),77087
La Chapelle-la-Reine,Point(2.571666666 48.318333333),77088
La Chapelle-Rablais,Point(2.971666666 48.511111111),77089
La Chapelle-Saint-Sulpice,Point(3.178333333 48.554444444),77090
Les Chapelles-Bourbon,Point(2.841944444 48.741111111),77091
La Chapelle-Moutils,Point(3.392222222 48.774722222),77093
Charmentray,Point(2.776111111 48.945555555),77094
Charny (Seine-et-Marne),Point(2.762222222 48.971111111),77095
Chartrettes,Point(2.703611111 48.4875),77096
Chartronges,Point(3.268888888 48.746388888),77097
Châteaubleau,Point(3.1075 48.587777777),77098
Château-Landon,Point(2.700555555 48.149166666),77099
Le Châtelet-en-Brie,Point(2.789444444 48.503055555),77100
Châtenay-sur-Seine,Point(3.094444444 48.418333333),77101
Châtenoy (Seine-et-Marne),Point(2.626111111 48.233333333),77102
Châtillon-la-Borde,Point(2.835277777 48.530277777),77103
Châtres (Seine-et-Marne),Point(2.809444444 48.710833333),77104
Chauffry,Point(3.185 48.818333333),77106
Chaumes-en-Brie,Point(2.843333333 48.667777777),77107
Chelles (Seine-et-Marne),Point(2.588888888 48.878611111),77108
Chenoise,Point(3.194166666 48.615277777),77109
Chenoise-Cucharmoy,Point(3.194166666 48.615277777),77109
Chenou,Point(2.658055555 48.165555555),77110
Chessy (Seine-et-Marne),Point(2.763333333 48.880277777),77111
Chevrainvilliers,Point(2.615 48.245),77112
Chevru,Point(3.195 48.735555555),77113
Chevry-Cossigny,Point(2.6625 48.725277777),77114
Chevry-en-Sereine,Point(2.943055555 48.253611111),77115
Choisy-en-Brie,Point(3.216944444 48.758611111),77116
Citry,Point(3.238611111 48.968888888),77117
Claye-Souilly,Point(2.686666666 48.945),77118
Clos-Fontaine,Point(3.016111111 48.606944444),77119
Cocherel,Point(3.103055555 49.02),77120
Collégien (Seine-et-Marne),Point(2.673333333 48.836944444),77121
Combs-la-Ville,Point(2.563055555 48.661944444),77122
Compans,Point(2.665 48.993888888),77123
Conches-sur-Gondoire,Point(2.718055555 48.855555555),77124
Condé-Sainte-Libiaire,Point(2.831666666 48.898055555),77125
Congis-sur-Thérouanne,Point(2.975277777 49.006944444),77126
Coubert,Point(2.696944444 48.671111111),77127
Couilly-Pont-aux-Dames,Point(2.857777777 48.884444444),77128
Coulombs-en-Valois,Point(3.126111111 49.07),77129
Coulommes,Point(2.928888888 48.891388888),77130
Coulommiers,Point(3.083611111 48.815555555),77131
Coupvray,Point(2.793611111 48.891944444),77132
Courcelles-en-Bassée,Point(3.055 48.409722222),77133
Courchamp,Point(3.286944444 48.636388888),77134
Courpalay,Point(2.959444444 48.648333333),77135
Courquetaine,Point(2.746111111 48.678055555),77136
Courtacon,Point(3.291111111 48.695555555),77137
Courtomer (Seine-et-Marne),Point(2.902222222 48.654444444),77138
Courtry,Point(2.603055555 48.9175),77139
Coutençon,Point(2.996111111 48.471111111),77140
Coutevroult,Point(2.852222222 48.8625),77141
Crécy-la-Chapelle,Point(2.9075 48.858888888),77142
Crégy-lès-Meaux,Point(2.878333333 48.978611111),77143
Crèvecœur-en-Brie,Point(2.907777777 48.754166666),77144
Crisenoy,Point(2.743611111 48.595555555),77145
